Id,SalePrice
1732,131584.0
1733,116224.0
1734,120832.0
1735,90112.0
1736,93184.0
1737,284160.0
1738,263680.0
1739,246272.0
1740,219136.0
1741,190976.0
1742,177152.0
1743,168960.0
1744,360448.0
1745,221184.0
1746,190464.0
1747,220160.0
1748,223744.0
1749,133120.0
1750,133632.0
1751,230912.0
1752,105472.0
1753,156160.0
1754,196096.0
1755,169472.0
1756,141824.0
1757,117760.0
1758,143360.0
1759,158208.0
1760,160256.0
1761,154112.0
1762,184832.0
1763,185856.0
1764,113152.0
1765,184832.0
1766,185856.0
1767,227328.0
1768,138752.0
1769,161280.0
1770,146432.0
1771,119808.0
1772,132096.0
1773,108544.0
1774,154112.0
1775,139776.0
1776,129536.0
1777,108544.0
1778,145408.0
1779,135680.0
1780,154112.0
1781,125440.0
1782,73728.0
1783,141312.0
1784,94720.0
1785,139264.0
1786,105984.0
1787,147968.0
1788,50176.0
1789,102400.0
1790,65024.0
1791,198656.0
1792,167936.0
1793,138752.0
1794,162304.0
1795,134144.0
1796,129536.0
1797,118272.0
1798,121344.0
1799,97280.0
1800,121856.0
1801,122880.0
1802,101888.0
1803,158720.0
1804,119808.0
1805,128512.0
1806,129536.0
1807,141824.0
1808,118272.0
1809,132096.0
1810,139776.0
1811,151040.0
1812,111616.0
1813,143872.0
1814,96256.0
1815,55808.0
1816,99328.0
1817,104960.0
1818,165888.0
1819,137216.0
1820,29184.0
1821,100864.0
1822,151552.0
1823,26112.0
1824,128000.0
1825,146432.0
1826,98816.0
1827,105472.0
1828,141312.0
1829,125952.0
1830,152064.0
1831,160256.0
1832,31744.0
1833,146944.0
1834,118784.0
1835,124416.0
1836,138752.0
1837,82944.0
1838,119808.0
1839,110080.0
1840,150528.0
1841,131072.0
1842,67584.0
1843,143872.0
1844,142336.0
1845,139264.0
1846,156672.0
1847,162816.0
1848,41984.0
1849,103936.0
1850,105984.0
1851,143872.0
1852,105472.0
1853,115200.0
1854,168960.0
1855,160768.0
1856,218624.0
1857,130048.0
1858,146944.0
1859,99328.0
1860,141824.0
1861,107520.0
1862,302080.0
1863,290304.0
1864,290304.0
1865,366592.0
1866,343552.0
1867,210432.0
1868,287232.0
1869,205312.0
1870,218624.0
1871,256000.0
1872,168448.0
1873,239104.0
1874,142848.0
1875,182784.0
1876,201216.0
1877,208384.0
1878,193024.0
1879,138752.0
1880,130560.0
1881,245248.0
1882,231936.0
1883,177664.0
1884,202240.0
1885,226304.0
1886,284672.0
1887,215552.0
1888,257024.0
1889,164352.0
1890,93184.0
1891,97280.0
1892,100352.0
1893,130560.0
1894,118272.0
1895,134144.0
1896,127488.0
1897,121344.0
1898,99840.0
1899,160768.0
1900,157696.0
1901,192512.0
1902,181760.0
1903,217600.0
1904,162816.0
1905,201728.0
1906,174592.0
1907,238592.0
1908,113664.0
1909,126976.0
1910,128512.0
1911,231424.0
1912,318976.0
1913,150016.0
1914,44032.0
1915,348672.0
1916,1.8151386007405412e+18
1917,222720.0
1918,133120.0
1919,154112.0
1920,164352.0
1921,385024.0
1922,345600.0
1923,234496.0
1924,230912.0
1925,205312.0
1926,384000.0
1927,124416.0
1928,173568.0
1929,117248.0
1930,122880.0
1931,116736.0
1932,125440.0
1933,198144.0
1934,189952.0
1935,164352.0
1936,211456.0
1937,175104.0
1938,164352.0
1939,276480.0
1940,202240.0
1941,167936.0
1942,153088.0
1943,235520.0
1944,379904.0
1945,416768.0
1946,1.7692588774221696e+18
1947,124928.0
1948,180736.0
1949,238080.0
1950,184832.0
1951,244736.0
1952,201728.0
1953,177152.0
1954,179712.0
1955,136704.0
1956,288256.0
1957,157696.0
1958,241152.0
1959,133632.0
1960,91648.0
1961,122880.0
1962,93696.0
1963,107008.0
1964,104960.0
1965,134144.0
1966,141824.0
1967,313856.0
1968,412160.0
1969,396800.0
1970,401408.0
1971,449024.0
1972,371200.0
1973,292864.0
1974,339968.0
1975,335872.0
1976,281600.0
1977,367104.0
1978,344576.0
1979,325120.0
1980,205824.0
1981,360448.0
1982,216064.0
1983,199680.0
1984,175104.0
1985,230400.0
1986,206336.0
1987,208384.0
1988,166912.0
1989,185344.0
1990,204800.0
1991,231424.0
1992,224256.0
1993,158208.0
1994,233472.0
1995,181760.0
1996,280064.0
1997,315392.0
1998,325632.0
1999,309760.0
2000,321536.0
2001,288256.0
2002,244736.0
2003,238592.0
2004,279040.0
2005,220160.0
2006,221696.0
2007,242176.0
2008,235008.0
2009,209920.0
2010,194560.0
2011,130048.0
2012,178688.0
2013,180736.0
2014,186368.0
2015,220160.0
2016,196608.0
2017,199680.0
2018,99840.0
2019,132608.0
2020,74240.0
2021,92672.0
2022,212480.0
2023,140288.0
2024,287744.0
2025,356864.0
2026,168448.0
2027,153600.0
2028,156160.0
2029,175104.0
2030,259072.0
2031,230400.0
2032,255488.0
2033,248832.0
2034,176640.0
2035,240640.0
2036,196608.0
2037,218112.0
2038,325632.0
2039,225792.0
2040,316416.0
2041,1.349264282717952e+16
2042,206336.0
2043,182784.0
2044,176640.0
2045,203776.0
2046,160768.0
2047,138240.0
2048,135680.0
2049,135680.0
2050,163840.0
2051,96256.0
2052,112128.0
2053,143872.0
2054,87552.0
2055,175104.0
2056,124928.0
2057,90624.0
2058,209408.0
2059,121344.0
2060,181248.0
2061,171008.0
2062,123904.0
2063,108032.0
2064,136704.0
2065,76800.0
2066,168960.0
2067,109568.0
2068,155648.0
2069,78848.0
2070,111104.0
2071,95232.0
2072,142848.0
2073,117760.0
2074,191488.0
2075,171008.0
2076,118784.0
2077,163840.0
2078,130560.0
2079,125440.0
2080,121344.0
2081,124928.0
2082,136704.0
2083,155648.0
2084,104960.0
2085,114176.0
2086,103424.0
2087,118272.0
2088,103936.0
2089,74240.0
2090,112640.0
2091,110080.0
2092,123904.0
2093,148992.0
2094,114688.0
2095,175104.0
2096,77312.0
2097,95744.0
2098,168960.0
2099,32256.0
2100,52224.0
2101,116224.0
2102,119296.0
2103,100352.0
2104,122368.0
2105,140288.0
2106,58880.0
2107,188928.0
2108,120320.0
2109,115200.0
2110,115712.0
2111,152064.0
2112,142336.0
2113,119296.0
2114,118272.0
2115,162816.0
2116,119296.0
2117,149504.0
2118,121344.0
2119,121856.0
2120,92672.0
2121,3.143974331260124e+17
2122,120320.0
2123,89600.0
2124,169984.0
2125,123392.0
2126,154624.0
2127,-1195097421884416.0
2128,133632.0
2129,43008.0
2130,140800.0
2131,111616.0
2132,116736.0
2133,126976.0
2134,116224.0
2135,97280.0
2136,62464.0
2137,104960.0
2138,127488.0
2139,137728.0
2140,144896.0
2141,173056.0
2142,128512.0
2143,159744.0
2144,135168.0
2145,142336.0
2146,189952.0
2147,126464.0
2148,116224.0
2149,129536.0
2150,232960.0
2151,122880.0
2152,2.643813787655219e+16
2153,183296.0
2154,106496.0
2155,136192.0
2156,267776.0
2157,235008.0
2158,240128.0
2159,222208.0
2160,182272.0
2161,224768.0
2162,380416.0
2163,361984.0
2164,248832.0
2165,197632.0
2166,157696.0
2167,226816.0
2168,198656.0
2169,191488.0
2170,215552.0
2171,152064.0
2172,133120.0
2173,186880.0
2174,221184.0
2175,267264.0
2176,308224.0
2177,239616.0
2178,207360.0
2179,129024.0
2180,228352.0
2181,190976.0
2182,221184.0
2183,188416.0
2184,118784.0
2185,107520.0
2186,1.3492642827027968e+16
2187,138752.0
2188,151552.0
2189,301568.0
2190,92672.0
2191,62464.0
2192,77312.0
2193,133120.0
2194,97792.0
2195,102400.0
2196,105984.0
2197,113664.0
2198,164352.0
2199,175104.0
2200,155648.0
2201,157696.0
2202,192000.0
2203,139264.0
2204,198144.0
2205,134656.0
2206,159232.0
2207,222720.0
2208,261120.0
2209,273408.0
2210,125440.0
2211,121344.0
2212,127488.0
2213,106496.0
2214,138240.0
2215,100352.0
2216,167424.0
2217,8.861558748355123e+16
2218,-5021288181456896.0
2219,-5021288181482496.0
2220,12288.0
2221,349184.0
2222,304640.0
2223,279040.0
2224,201216.0
2225,122368.0
2226,186880.0
2227,187392.0
2228,281088.0
2229,249344.0
2230,157184.0
2231,215552.0
2232,182272.0
2233,182784.0
2234,242176.0
2235,229376.0
2236,248832.0
2237,307200.0
2238,190976.0
2239,120320.0
2240,148992.0
2241,136704.0
2242,125952.0
2243,119296.0
2244,99840.0
2245,120320.0
2246,135168.0
2247,131072.0
2248,124928.0
2249,112128.0
2250,124928.0
2251,4.587972331855104e+16
2252,197120.0
2253,156160.0
2254,176640.0
2255,188416.0
2256,166912.0
2257,216064.0
2258,146944.0
2259,174592.0
2260,130048.0
2261,218624.0
2262,239104.0
2263,384000.0
2264,478208.0
2265,152064.0
2266,325120.0
2267,397312.0
2268,481792.0
2269,145920.0
2270,180736.0
2271,214016.0
2272,180736.0
2273,148992.0
2274,182272.0
2275,166400.0
2276,200704.0
2277,183296.0
2278,150528.0
2279,132608.0
2280,105472.0
2281,140288.0
2282,159744.0
2283,112128.0
2284,121856.0
2285,152576.0
2286,120832.0
2287,391168.0
2288,293888.0
2289,352768.0
2290,445440.0
2291,352256.0
2292,427008.0
2293,467968.0
2294,390656.0
2295,470528.0
2296,285184.0
2297,386048.0
2298,374784.0
2299,350720.0
2300,332800.0
2301,332288.0
2302,263680.0
2303,249344.0
2304,260608.0
2305,211968.0
2306,201728.0
2307,204288.0
2308,226816.0
2309,305152.0
2310,212480.0
2311,210944.0
2312,181760.0
2313,166912.0
2314,185856.0
2315,181248.0
2316,198144.0
2317,200704.0
2318,185856.0
2319,188928.0
2320,184832.0
2321,236544.0
2322,199680.0
2323,200192.0
2324,173056.0
2325,210944.0
2326,163840.0
2327,196096.0
2328,216576.0
2329,189952.0
2330,180736.0
2331,342528.0
2332,390144.0
2333,324096.0
2334,275968.0
2335,295424.0
2336,321536.0
2337,199168.0
2338,253440.0
2339,210432.0
2340,399872.0
2341,201216.0
2342,227328.0
2343,222720.0
2344,215552.0
2345,223744.0
2346,215552.0
2347,207872.0
2348,251392.0
2349,198656.0
2350,309760.0
2351,288256.0
2352,245760.0
2353,254976.0
2354,169472.0
2355,156160.0
2356,141824.0
2357,192512.0
2358,195072.0
2359,127488.0
2360,109568.0
2361,157696.0
2362,263680.0
2363,130560.0
2364,146432.0
2365,202240.0
2366,189952.0
2367,214528.0
2368,219648.0
2369,207360.0
2370,168960.0
2371,163840.0
2372,195072.0
2373,289280.0
2374,311808.0
2375,243712.0
2376,288768.0
2377,344064.0
2378,150528.0
2379,228352.0
2380,147968.0
2381,173568.0
2382,201216.0
2383,193536.0
2384,234496.0
2385,152576.0
2386,133120.0
2387,122368.0
2388,99840.0
2389,103936.0
2390,148480.0
2391,137728.0
2392,115712.0
2393,174080.0
2394,140800.0
2395,210944.0
2396,130560.0
2397,214016.0
2398,126976.0
2399,76288.0
2400,60928.0
2401,149504.0
2402,133120.0
2403,146944.0
2404,148992.0
2405,151552.0
2406,140800.0
2407,126976.0
2408,121856.0
2409,104448.0
2410,183296.0
2411,111616.0
2412,157184.0
2413,119808.0
2414,168960.0
2415,134144.0
2416,128512.0
2417,141824.0
2418,137728.0
2419,125952.0
2420,122880.0
2421,380928.0
2422,102912.0
2423,117248.0
2424,126464.0
2425,218112.0
2426,134144.0
2427,133632.0
2428,189952.0
2429,96256.0
2430,127488.0
2431,93184.0
2432,152576.0
2433,151040.0
2434,142336.0
2435,169984.0
2436,110592.0
2437,95232.0
2438,112640.0
2439,86528.0
2440,128512.0
2441,94720.0
2442,90624.0
2443,141312.0
2444,131584.0
2445,74752.0
2446,133632.0
2447,187904.0
2448,130560.0
2449,108544.0
2450,160768.0
2451,112128.0
2452,202752.0
2453,97280.0
2454,113152.0
2455,109056.0
2456,165888.0
2457,151040.0
2458,139776.0
2459,119296.0
2460,140288.0
2461,127488.0
2462,125440.0
2463,126976.0
2464,196608.0
2465,138752.0
2466,114688.0
2467,107008.0
2468,86528.0
2469,90112.0
2470,215552.0
2471,228864.0
2472,185856.0
2473,131072.0
2474,4.273586416505754e+16
2475,215552.0
2476,113664.0
2477,116224.0
2478,155136.0
2479,97792.0
2480,162816.0
2481,125440.0
2482,99840.0
2483,99840.0
2484,123904.0
2485,126976.0
2486,164352.0
2487,181760.0
2488,165888.0
2489,154112.0
2490,2.301715995286067e+16
2491,84992.0
2492,177664.0
2493,139776.0
2494,138240.0
2495,64000.0
2496,217088.0
2497,163328.0
2498,113152.0
2499,80384.0
2500,119296.0
2501,141312.0
2502,146944.0
2503,106496.0
2504,499712.0
2505,228864.0
2506,248832.0
2507,278016.0
2508,244736.0
2509,208896.0
2510,203264.0
2511,173568.0
2512,215040.0
2513,211456.0
2514,325120.0
2515,162816.0
2516,169472.0
2517,153600.0
2518,138752.0
2519,244736.0
2520,219648.0
2521,185344.0
2522,219136.0
2523,114688.0
2524,133120.0
2525,1.3492642827022336e+16
2526,157696.0
2527,116224.0
2528,153088.0
2529,38400.0
2530,121344.0
2531,265216.0
2532,218624.0
2533,196608.0
2534,244224.0
2535,278528.0
2536,229888.0
2537,257024.0
2538,186880.0
2539,184320.0
2540,183808.0
2541,171008.0
2542,161280.0
2543,102400.0
2544,119296.0
2545,126976.0
2546,117760.0
2547,141824.0
2548,162304.0
2549,152576.0
2550,701952.0
2551,136192.0
2552,142336.0
2553,75264.0
2554,80384.0
2555,102912.0
2556,88576.0
2557,98304.0
2558,177152.0
2559,159744.0
2560,163328.0
2561,152576.0
2562,164352.0
2563,162304.0
2564,185856.0
2565,168448.0
2566,175616.0
2567,149504.0
2568,229376.0
2569,239616.0
2570,121856.0
2571,205824.0
2572,177664.0
2573,233984.0
2574,156672.0
2575,140800.0
2576,193536.0
2577,-1195097421918720.0
2578,66048.0
2579,40448.0
2580,96768.0
2581,121344.0
2582,118784.0
2583,289792.0
2584,174592.0
2585,177664.0
2586,215040.0
2587,202752.0
2588,144384.0
2589,146432.0
2590,199168.0
2591,221696.0
2592,219648.0
2593,249856.0
2594,174080.0
2595,209408.0
2596,284160.0
2597,196608.0
2598,276992.0
2599,399360.0
2600,533504.0
2601,123904.0
2602,71680.0
2603,92160.0
2604,90112.0
2605,68096.0
2606,131584.0
2607,204800.0
2608,174080.0
2609,145920.0
2610,109568.0
2611,224256.0
2612,152576.0
2613,118784.0
2614,107520.0
2615,156672.0
2616,147968.0
2617,210432.0
2618,201728.0
2619,207872.0
2620,192000.0
2621,177152.0
2622,179200.0
2623,232448.0
2624,284160.0
2625,305664.0
2626,171008.0
2627,183808.0
2628,473600.0
2629,501248.0
2630,384000.0
2631,471552.0
2632,418304.0
2633,319488.0
2634,434688.0
2635,136704.0
2636,162816.0
2637,189952.0
2638,266240.0
2639,187392.0
2640,152576.0
2641,94720.0
2642,167424.0
2643,108032.0
2644,103936.0
2645,108544.0
2646,92160.0
2647,98816.0
2648,151552.0
2649,141824.0
2650,135680.0
2651,132608.0
2652,388096.0
2653,260608.0
2654,280576.0
2655,422400.0
2656,329728.0
2657,373248.0
2658,328704.0
2659,325632.0
2660,360960.0
2661,376320.0
2662,393728.0
2663,278016.0
2664,296960.0
2665,334848.0
2666,297472.0
2667,180736.0
2668,186880.0
2669,190976.0
2670,269824.0
2671,189952.0
2672,193536.0
2673,200704.0
2674,196096.0
2675,188928.0
2676,185344.0
2677,205824.0
2678,233984.0
2679,279040.0
2680,292352.0
2681,409088.0
2682,312320.0
2683,485888.0
2684,316928.0
2685,335360.0
2686,250880.0
2687,294912.0
2688,214528.0
2689,214016.0
2690,386048.0
2691,200192.0
2692,164864.0
2693,210944.0
2694,143872.0
2695,200192.0
2696,184832.0
2697,189440.0
2698,214528.0
2699,165376.0
2700,140288.0
2701,128000.0
2702,83968.0
2703,111104.0
2704,144896.0
2705,104448.0
2706,76288.0
2707,92672.0
2708,142848.0
2709,116736.0
2710,135680.0
2711,432128.0
2712,412672.0
2713,160768.0
2714,140288.0
2715,177664.0
2716,129024.0
2717,182784.0
2718,211968.0
2719,153088.0
2720,173568.0
2721,123904.0
2722,160256.0
2723,131584.0
2724,119296.0
2725,122368.0
2726,149504.0
2727,179712.0
2728,169472.0
2729,144896.0
2730,147968.0
2731,123904.0
2732,136192.0
2733,157696.0
2734,121344.0
2735,137728.0
2736,132608.0
2737,121344.0
2738,126976.0
2739,147456.0
2740,137216.0
2741,138240.0
2742,150528.0
2743,165888.0
2744,164864.0
2745,138752.0
2746,140288.0
2747,142336.0
2748,110080.0
2749,126464.0
2750,117248.0
2751,133632.0
2752,172544.0
2753,157696.0
2754,240128.0
2755,141312.0
2756,89088.0
2757,48640.0
2758,81920.0
2759,168448.0
2760,133632.0
2761,137728.0
2762,134144.0
2763,183808.0
2764,135680.0
2765,272384.0
2766,137728.0
2767,79872.0
2768,131584.0
2769,141824.0
2770,134656.0
2771,93184.0
2772,99840.0
2773,177152.0
2774,160768.0
2775,123392.0
2776,145920.0
2777,158720.0
2778,116224.0
2779,128000.0
2780,99328.0
2781,92672.0
2782,95744.0
2783,105472.0
2784,129024.0
2785,138752.0
2786,46080.0
2787,124928.0
2788,65024.0
2789,167936.0
2790,89600.0
2791,112640.0
2792,77312.0
2793,155648.0
2794,95744.0
2795,121344.0
2796,96256.0
2797,254464.0
2798,120320.0
2799,117760.0
2800,64000.0
2801,112640.0
2802,130048.0
2803,184832.0
2804,123392.0
2805,100864.0
2806,70144.0
2807,256000.0
2808,154624.0
2809,126464.0
2810,124416.0
2811,166912.0
2812,180224.0
2813,152576.0
2814,157184.0
2815,103424.0
2816,228864.0
2817,146432.0
2818,130560.0
2819,158720.0
2820,134144.0
2821,98304.0
2822,167424.0
2823,335360.0
2824,185856.0
2825,142848.0
2826,133632.0
2827,130048.0
2828,242688.0
2829,208384.0
2830,231424.0
2831,182272.0
2832,252416.0
2833,320000.0
2834,237568.0
2835,226304.0
2836,195072.0
2837,158720.0
2838,148480.0
2839,165376.0
2840,209920.0
2841,200192.0
2842,222208.0
2843,151040.0
2844,175104.0
2845,123392.0
2846,206336.0
2847,216576.0
2848,210432.0
2849,196608.0
2850,266240.0
2851,206336.0
2852,226816.0
2853,226816.0
2854,135168.0
2855,204288.0
2856,202752.0
2857,189440.0
2858,210432.0
2859,76288.0
2860,141312.0
2861,122880.0
2862,179200.0
2863,146432.0
2864,256000.0
2865,141824.0
2866,129536.0
2867,95744.0
2868,88576.0
2869,92160.0
2870,96256.0
2871,55808.0
2872,31744.0
2873,76288.0
2874,152064.0
2875,123904.0
2876,158720.0
2877,157184.0
2878,156672.0
2879,151040.0
2880,108544.0
2881,144896.0
2882,203264.0
2883,208384.0
2884,182272.0
2885,181248.0
2886,257024.0
2887,102400.0
2888,146432.0
2889,29184.0
2890,77312.0
2891,155648.0
2892,6656.0
2893,71680.0
2894,10240.0
2895,346624.0
2896,289280.0
2897,223232.0
2898,125952.0
2899,203264.0
2900,162816.0
2901,226816.0
2902,164864.0
2903,314880.0
2904,355328.0
2905,-2.6851770980739994e+17
2906,193536.0
2907,100864.0
2908,109056.0
2909,127488.0
2910,73216.0
2911,71168.0
2912,147968.0
2913,72192.0
2914,63488.0
2915,83968.0
2916,78848.0
2917,178688.0
2918,114176.0
2919,222720.0
